"metadata_ESTCID","Freq","TotalLength"
"P000142","4","170441"
"T110018","2","11160"
"T095827","2","4313"
"T000853","2","16467"
"T178720","2","89021"
"P002032","3","37357"
"N026168","2","29632"
"T147682","9","47488"
"N027445","3","31265"
"N027255","3","29782"
"T074466","4","53760"
"N021264","2","71155"
"T107760","2","466585"
"N016626","3","31466"
"T069876","4","66595"
"T147415","4","171032"
"T180973","4","89056"
"T178984","8","167978"
"T165249","2","43031"
"T092494","15","42425"
"N008403","2","38399"
"T095581","2","21849"
"T118295","2","4160"
"T153168","5","22787"
"P002719","15","266401"
"T133960","2","286694"
"T178276","3","22577"
"P002927","5","116628"
"N000660","6","65856"
"T099975","3","92987"
"T146147","3","88252"
"T147315","6","66493"
"T108653","2","8526"
"T221183","3","269998"
"T137422","3","91835"
"T082477","13","124024"
"T060748","15","183097"
"T102124","3","7773"
"N006481","3","90300"
"T117623","8","73851"
"P002831","2","4818"
"T117267","2","44556"
"P002032","2","81697"
"T131524","9","66888"
"W003398","5","29924"
"T093507","4","24573"
"P006031","10","87899"
"N011568","2","7510"
"N018930","2","23516"
"T101260","3","76220"
"N048331","5","65856"
"W041643","4","122010"
"T173044","9","42826"
"N068545","4","85721"
"T213481","12","268436"
"N050172","5","266281"
"T123876","4","70855"
"T135433","4","118019"
"T063441","4","31979"
"T136487","3","73254"
"T107856","3","29274"
"T178984","9","169356"
"T137642","2","70390"
"T140385","5","86118"
"T129570","2","38399"
"T046580","5","65856"
"T046585","5","65856"
"T093938","10","95702"
"N051934","2","267928"
"T119887","4","68411"
"T213350","6","90885"
"T110142","2","16513"
"T105290","3","66628"
"T082477","4","138608"
"P002032","3","56591"
"N046082","2","29288"
"T046578","4","65856"
"T031580","2","10713"
"N009958","3","80449"
"T138245","6","183132"
"T144321","4","285062"
"T050818","2","29250"
"T136487","6","65905"
"N068545","3","88429"
"T138788","2","67776"
"T106147","3","70592"
"T056737","4","7321"
"T060036","11","48788"
"W024265","2","7192"
"T178720","7","89234"
"T131072","3","22591"
"T017549","3","32469"
"T146510","2","346186"
"T085073","2","38388"
"T114759","3","23191"
"T155206","3","46444"
"T213499","6","274168"
"T114739","6","93227"
"T108299","6","92611"
"T091664","31","186082"
"T173353","2","67083"
"T155206","2","171264"
"T146092","3","71033"
"T141387","3","67105"
"T084341","10","66312"
"T082477","8","179059"
"T091600","2","47330"
"T119092","9","88647"
"T092882","3","16632"
"T213500","3","173953"
"T141031","2","36090"
"T147314","7","66296"
"T090531","2","71116"
"T180973","7","68391"
"T088373","3","43083"
"T150111","10","42722"
"T076992","29","42352"
"T179325","2","10598"
"W021555","2","4259"
"W031464","3","86342"
"T146147","4","90412"
"T154544","16","180979"
"N052538","10","171504"
"T046827","3","29177"
"T193358","7","67904"
"N050174","7","122702"
"T113111","21","43956"
"T145322","14","58578"
"T040178","7","68097"
"T088072","2","16532"
"T074467","4","118888"
"T144725","11","175726"
"N001803","3","43858"
"T221644","4","73219"
"N069259","3","265303"
"T002314","5","70227"
"N005252","3","289927"
"T200947","3","42156"
"T032059","3","18006"
