"metadata_ESTCID","Freq","TotalLength"
"T110673","33","291923"
"T167890","3","7404"
"N029018","3","8559"
"T046580","2","65856"
"T046585","2","65856"
"T093938","4","95702"
"N051934","7","267928"
"T033327","4","31386"
"N003668","10","67612"
"T058982","43","117027"
"N009326","9","10906"
"T119887","8","68411"
"T213350","4","90885"
"T097929","5","120144"
"T110142","2","16513"
"T111119","2","67587"
"T105290","5","66628"
"T082477","4","138608"
"T108469","4","16464"
"T092975","7","29360"
"P002032","5","58653"
"N020491","2","10590"
"T046578","2","65856"
"T123917","7","90648"
"N009958","7","80449"
"T080528","2","139809"
"T138245","2","183132"
"T125828","3","43470"
"T195770","6","77364"
"T136487","11","65905"
"N068545","7","88429"
"T138788","3","67776"
"T104144","30","29563"
"T178720","4","88843"
"T060036","16","48788"
"T182074","5","42712"
"T050150","4","10559"
"T153470","4","17735"
"T129397","15","66600"
"T147493","8","66471"
"T145981","5","94338"
"T055501","2","7355"
"T178720","8","89234"
"T131072","8","22591"
"T017549","2","32469"
"T114759","8","23191"
"T100170","5","17538"
"T213499","7","274168"
"T067296","2","23877"
"T107343","3","4209"
"T133584","5","16974"
"N018863","3","33471"
"T078326","5","16545"
"T108299","4","92611"
"T188569","6","92783"
"N027809","2","1433"
"T091664","5","186082"
"N009209","2","66964"
"T173353","2","67083"
"T100745","4","22339"
"T145679","3","29863"
"T083965","6","117441"
"T084639","21","66329"
"T032315","4","188405"
"T154644","15","66724"
"T101297","8","67725"
"T004123","3","24331"
"T141387","4","67105"
"N003705","6","98824"
"T072181","3","21495"
"T084341","16","66312"
"P002031","9","511723"
"T204263","4","7729"
"T082477","5","179059"
"T091600","2","47330"
"N018523","9","30739"
"T011016","14","98131"
"T119092","18","88647"
"N041763","3","21492"
"T092882","3","16632"
"T213500","11","173953"
"N035381","2","67007"
"T120742","2","55096"
"T144419","116","280250"
"T224411","3","21552"
"N009959","2","5389"
"N014289","13","41991"
"T147314","10","66296"
"T090531","3","71116"
"T185989","6","65739"
"T084928","13","47903"
"T180973","8","68391"
"T088373","3","43083"
"T150111","4","42722"
"T036006","5","13130"
"T029564","2","7448"
"T225696","19","66835"
"T076992","2","42352"
"T002818","2","26959"
"N034735","2","17129"
"T146147","3","90412"
"T069569","24","66288"
"T144203","4","89166"
"T143714","14","42247"
"T096551","4","47614"
"T154544","5","180979"
"T010568","19","120702"
"T000819","4","4420"
"N052538","8","171504"
"T137823","3","45625"
"T193358","3","67904"
"T100894","12","29729"
"T136382","31","129302"
"N050174","5","122702"
"T113111","13","43956"
"T011022","11","98119"
"T058102","3","69830"
"T110575","4","30066"
"N012562","12","65934"
"N012562","8","73220"
"T058982","19","116847"
"T035155","3","16727"
"T145322","11","58578"
"T040178","11","68097"
"W021979","3","44640"
"T002811","6","65956"
"T088372","5","67028"
"T045217","6","12418"
"T135435","8","87137"
"T175062","2","85751"
"N019632","2","15598"
"T070301","24","87830"
"T074467","2","118888"
"T110986","2","5432"
"N033438","18","66079"
"T093149","6","10668"
"N002764","2","22834"
"T047354","5","11588"
"N016053","2","17767"
"T048747","13","42463"
"T145651","2","22347"
"T221644","7","73219"
"N069259","6","265303"
"T002314","4","70227"
"N029695","11","34306"
"T170201","15","66488"
"T073413","3","68328"
"T032059","2","18006"
"N016258","3","92129"
"N009957","8","79472"
"T133396","2","10549"
"N004028","2","17105"
"T058712","9","62246"
"T185812","3","21660"
"T141551","3","114360"
"N005401","36","42784"
"T147304","11","83941"
"W006406","4","10513"
"T111429","9","42867"
"T003293","2","16531"
"T020401","2","17965"
"T109094","3","32309"
"T137827","3","45625"
"T069156","7","67777"
"T146040","20","67704"
"T076095","8","10532"
"T091602","6","49447"
"N068873","4","281246"
"T147589","11","66479"
"T101901","7","44728"
"T137068","9","85995"
"T070301","18","88475"
"T092836","4","97854"
"P002344","3","118104"
"T137639","7","32209"
"T224563","3","7361"
"T131033","3","96906"
"T123424","9","87830"
"N026163","5","43473"
"T011018","12","98155"
"T125095","6","47573"
"T125308","3","22163"
"T033071","3","88638"
"T045456","2","17462"
"N000696","3","4684"
"T181137","2","99189"
"T133961","2","66527"
"T213493","5","267634"
"T115387","3","7547"
"T147890","13","88506"
"T115036","2","20860"
"P002031","2","370272"
"T144725","4","212531"
"T074466","5","117384"
"N018867","15","8880"
"N034123","12","29782"
"N008950","7","67405"
"T147235","3","171456"
"T115828","4","31249"
"T066450","3","21500"
"T136232","29","1398971"
"N012562","12","65950"
"T002390","2","16508"
"T083247","3","78876"
"T147103","3","46052"
"T108354","5","44327"
"T096541","4","48857"
"T097923","10","90448"
"T175352","5","90775"
"T112495","6","46410"
"T215053","2","5646"
"N002827","6","68714"
"P002032","3","58560"
"N036442","4","66105"
"T098463","5","16796"
"T097289","4","29329"
"N034139","3","70552"
"T107662","8","70660"
"N003090","2","45967"
"T040768","11","70574"
"T059646","4","16538"
"T038484","2","48498"
"T133375","3","22389"
"N006260","20","76130"
"N005401","12","66288"
"N003705","10","87410"
"T146710","9","75076"
"N003703","19","65791"
"T062175","2","11549"
"T145753","9","86118"
"T000594","8","38658"
"T135301","7","42760"
"T020784","2","25561"
"N036818","2","7430"
"T116459","18","118339"
"P002371","2","169267"
"W030208","3","16612"
"T137615","7","47615"
"W019906","4","42350"
"T177414","8","90475"
"T084976","5","31345"
"T088373","5","37200"
"T168578","2","41987"
"T058982","23","85996"
"T175880","15","168667"
"T183802","3","30034"
"T101010","2","69669"
"T063191","8","49927"
