"metadata_ESTCID","Freq","TotalLength"
"T090432","3","1095015"
"P002572","2","262827"
"T111682","2","86272"
"T127090","3","186136"
"T110923","6","466823"
"T122825","4","180449"
"T173044","2","30175"
"N069122","6","266949"
"T046583","2","65856"
"N019415","2","490905"
"T119887","7","66066"
"T134850","4","67477"
"T109819","3","68755"
"T146035","5","67841"
"T046581","4","65905"
"T110794","2","66419"
"T136426","3","503166"
"T046584","2","65856"
"T136425","2","485149"
"N019018","7","66235"
"T085261","5","1073417"
"T123917","2","88456"
"T213495","4","267221"
"T107053","4","174413"
"T101913","2","85812"
"T137068","4","71333"
"T155207","4","168548"
"T175930","4","121421"
"T144565","7","42163"
"T135524","4","111352"
"T178720","2","90306"
"T089449","4","133948"
"P003413","8","343638"
"T054399","3","119968"
"T117828","3","50133"
"N008950","5","58668"
"N007987","5","121382"
"N050173","7","268436"
"T129027","3","29423"
"P002032","4","41100"
"P003413","6","264103"
"T144643","5","43609"
"T001081","2","2685"
"T066624","7","42175"
"T180973","4","89039"
"T115828","5","41955"
"T160877","6","86489"
"N008416","3","65746"
"T063450","3","93613"
"N029780","4","117312"
"T125821","3","25332"
"T117623","4","67940"
"T199376","2","29191"
"T097938","2","90569"
"T122410","9","65976"
"T177414","7","90531"
"T038430","3","11907"
"N013855","2","16704"
"T046579","3","65856"
"T154542","2","172488"
"T125039","2","20917"
"N005403","2","66579"
"T177290","5","7371"
"P002719","5","266379"
"T116155","2","23038"
"T118423","4","68218"
"P006031","11","179832"
"T041511","2","44876"
"T180973","5","88250"
"T122794","4","86393"
"T088372","2","87684"
"N014368","6","69288"
"T066623","8","42659"
"T098546","7","121191"
"T097924","2","89401"
"T085468","4","66968"
"T012958","2","17865"
"N004626","4","126304"
"T128583","2","21540"
"T101515","3","1051575"
"T069294","5","78290"
"T126294","3","66393"
"T079961","2","83274"
"T144147","5","174573"
"N010808","8","44075"
"T110636","18","67832"
"T011452","2","77145"
"T128903","2","81266"
"P002572","5","170648"
"T117380","3","87718"
"T116363","2","74251"
"T081915","3","155220"
"T147035","2","1054010"
"T119505","4","86246"
"N016941","8","285051"
"T109334","6","43438"
"N015693","2","530092"
"T072791","4","117362"
"T146899","3","65731"
"T036569","17","93390"
"T073302","2","30158"
"T089450","3","127736"
"N012562","8","65944"
"T178720","4","89021"
"T097924","5","121454"
"N016626","2","31466"
"N015090","2","19124"
"T074579","4","68188"
"T180973","8","89056"
"P006696","4","42096"
"T178984","3","167978"
"T165249","2","43031"
"T087667","2","10553"
"P002719","6","266401"
"P002927","2","116628"
"N000660","3","65856"
"T099975","3","92987"
"T030440","8","42256"
"T135976","9","302136"
"T108640","2","21866"
"T097928","6","121346"
"N048331","3","65856"
"N005401","14","66341"
"T213481","6","268436"
"T041510","2","44300"
"N050172","6","266281"
"T146564","4","119967"
"T170201","5","66554"
"T046580","3","65856"
"T046585","3","65856"
"N051934","2","267928"
"T143647","2","22544"
"T119887","4","68411"
"T213350","5","90885"
"P002032","3","56591"
"T092975","8","29360"
"T046578","3","65856"
"T065764","2","9284"
"T123917","4","90648"
"T125828","4","43470"
"T144321","2","285062"
"N068545","3","88429"
"T182074","2","42712"
"T129397","3","66600"
"T188569","3","92783"
"N009209","2","66964"
"T084639","12","66329"
"T101297","6","67725"
"T082477","2","179059"
"T091600","2","47330"
"T119092","10","88647"
"N035381","3","67007"
"T068708","2","17503"
"T144419","8","280250"
"T090531","2","71116"
"T150111","3","42722"
"T069569","13","66288"
"T154544","3","180979"
"T072034","2","17179"
"T137823","2","45625"
"T193358","2","67904"
"N012562","5","65934"
"T135435","5","87137"
"T070301","8","87830"
"N005252","2","289927"
"N016258","2","92129"
"T147304","8","83941"
"T109094","2","32309"
"T137827","2","45625"
"T070301","12","88475"
"P002344","2","118104"
"T137639","4","32209"
"T123424","6","87830"
"T213493","4","267634"
"T115387","2","7547"
"T147890","9","88506"
"N020960","2","171589"
"P002031","2","370272"
"T144725","4","212531"
"N008950","4","67405"
"T136232","2","1398971"
"N012562","8","65950"
"T097923","5","90448"
"T175352","7","90775"
"T112495","3","46410"
"N036442","4","66105"
"T097289","2","29329"
"N005401","2","66288"
"T135301","3","42760"
"T004139","3","17522"
"T116459","15","118339"
"P002371","3","169267"
"W019906","2","42350"
"T058982","5","85996"
"T175880","4","168667"
"T038387","3","18237"
"T147415","2","116740"
"T154477","3","51159"
"T147412","3","67124"
"T213508","6","266269"
"T066620","11","65804"
"T200934","4","277372"
"T096863","2","4580"
"P002248","12","342607"
"T132173","2","169765"
"T119563","3","21883"
"T076063","3","25332"
"T208371","3","263852"
"W011720","2","129541"
"T084639","2","66419"
"P002715","3","116764"
"T213002","6","90977"
"T122410","5","65964"
"T119346","4","29413"
"T175930","3","89021"
"N002827","2","95616"
"T037250","2","21484"
"T063765","9","29959"
"N005404","33","66606"
"T186642","2","10549"
"T098546","2","92987"
"T085900","6","68804"
"T123963","12","66312"
"T138192","6","65831"
"T099975","7","121191"
"T055926","10","42438"
"T069568","2","66350"
"T005515","2","90598"
"T124301","13","66312"
"N019013","8","66219"
"P002031","8","370099"
"T119092","6","86986"
"T145210","5","327841"
"T090449","3","43776"
"T048412","3","20698"
"T090453","5","354666"
"T177414","4","89051"
"T092286","6","47529"
"T046575","3","65856"
"T073276","3","67125"
"T109198","6","8020"
"T063450","4","86608"
"T063346","4","42427"
"N005403","13","66513"
"T001497","2","5461"
"T138966","6","168970"
"T021890","3","16474"
"T105656","3","30938"
"T036567","27","95393"
"T079078","3","1137077"
"T061250","5","43743"
"T147766","3","21473"
"T087008","5","67146"
"T139263","13","1054184"
"T078360","4","170977"
"T175667","3","278945"
"T101742","3","474589"
"T134278","2","66985"
"T126607","4","678338"
"T145932","3","68223"
"T082472","2","122840"
"T116369","9","126937"
"T144701","2","483192"
"N022052","17","122193"
"T064299","2","59785"
"T076205","10","66333"
"T129337","18","86300"
"T075203","4","94212"
"T113394","5","473630"
"T129036","6","42484"
"T145504","2","492418"
"T074577","3","68169"
"T167536","3","342475"
"N007471","4","89760"
"T114738","3","34091"
"T147751","5","19090"
"T100351","12","66146"
"T121677","3","120009"
"T078361","2","268474"
"N000008","3","94197"
"T071462","3","66651"
"N000970","2","47019"
"T084077","4","68188"
"T071141","4","117899"
"N002106","8","66167"
"T055397","2","47452"
"T139625","5","91936"
"T187129","2","117499"
"T095120","10","477304"
"T067790","3","86715"
"T117027","3","262920"
"T133334","8","797961"
"T048432","3","86666"
"T146027","2","116838"
"T138430","12","534141"
"T090870","4","42265"
"T062671","4","693907"
"T113957","3","263054"
"N015718","12","86414"
"T055400","4","47450"
"T115225","3","140706"
"T065396","4","117625"
"T167533","2","169336"
"T134278","4","70497"
"T075668","13","85781"
"T083947","26","66995"
"T095226","3","156043"
"T198470","6","69260"
"T079257","4","168914"
"T137655","6","69774"
"N018516","3","168967"
"T083708","8","42035"
"T108067","2","6770"
"T082471","2","123239"
"T140039","2","180102"
"T134594","2","117509"
"N018633","4","86416"
"T090017","2","73097"
"T087009","5","66914"
"T036369","2","96793"
"N020132","7","273201"
"T106230","3","127910"
"T080524","3","87440"
"T116649","2","262596"
"T089448","7","42051"
"T087987","2","117320"
"N008499","2","117503"
"N005674","2","68145"
"T086545","3","29260"
"T121147","2","173064"
"T177324","2","17454"
"T088340","15","70985"
"T086085","3","22531"
"T136427","2","484819"
"N008950","2","53516"
"T131235","3","171588"
"T088713","5","685195"
"N010570","2","21553"
"T130542","3","66273"
"N006811","2","120924"
"N000090","3","85730"
"T124283","3","90106"
"T146040","6","66690"
"P002031","4","369848"
"N041765","2","7321"
"P002028","5","382446"
"T088580","3","137202"
"T135037","6","73702"
"T107054","2","177339"
"T039905","3","17486"
"N016933","4","87330"
"T123963","2","66330"
"N050176","4","269054"
"T101913","2","86049"
"T066626","5","42268"
"N025222","3","66600"
"T123424","7","88549"
"T108611","3","44670"
"T109496","3","263686"
"T066622","7","42292"
"T046582","2","65856"
"T145954","4","89975"
"T131282","2","87650"
"T092286","13","67680"
"T121145","3","89242"
"T099202","2","117118"
"T076056","4","25308"
"T178720","7","90767"
"T183967","4","199712"
"T200935","3","172329"
"P000142","3","169177"
"T140556","2","118080"
"T213387","2","91972"
"T062057","8","78774"
"N004153","10","88511"
"T097928","2","89230"
"P002248","16","263122"
"T175868","2","16753"
"T070480","3","68780"
"T108299","4","126238"
"T046574","3","65905"
"N019016","8","66195"
"T078973","4","118687"
"T132173","3","169009"
"T102235","3","32991"
"T095231","7","117955"
"T113237","2","90982"
"T086069","3","263711"
"T136238","2","1398878"
"T168077","3","43153"
"T055926","12","42317"
"T131855","4","66461"
"T163859","8","42706"
"N068545","8","88408"
"T100577","2","16661"
"T097926","6","125539"
"T099820","4","7801"
"T175930","5","89021"
"T109288","2","66496"
"T064316","2","62013"
