"metadata_ESTCID","Freq","TotalLength"
"P002572","4","169230"
"T114528","2","97449"
"T056446","2","1049516"
"T147006","6","120655"
"T099478","4","118613"
"T033425","2","59848"
"N003684","4","21626"
"N069122","9","266949"
"N019415","2","490905"
"T119489","4","36465"
"T119670","3","42345"
"T098546","3","122353"
"N003703","27","85865"
"T083498","7","30990"
"N037345","3","138203"
"N005403","21","42920"
"T038577","5","42941"
"T136426","3","503166"
"T119670","14","42007"
"T131033","2","82554"
"N003704","21","169384"
"N034908","8","483414"
"T085261","6","1073417"
"T213495","4","267221"
"N005092","5","280483"
"T177414","3","88843"
"T068455","2","29894"
"T069671","2","82689"
"T067329","5","65996"
"T100408","9","43824"
"T136382","2","90183"
"T175930","2","121421"
"T097929","2","121325"
"T163898","11","67799"
"T135524","3","111352"
"T178720","4","90306"
"N003705","25","85938"
"T097938","3","92006"
"T125065","2","16596"
"N006260","7","42027"
"T113007","5","68813"
"T108615","2","30878"
"T069568","22","42683"
"T119887","6","65966"
"N026163","15","42353"
"W030387","5","119192"
"T058982","9","129096"
"T138192","3","66738"
"T147390","2","104313"
"N007987","4","121382"
"T133708","2","44012"
"T136428","2","484926"
"N050173","6","268436"
"T169327","2","16824"
"T082906","3","69368"
"T117629","2","22180"
"T058982","25","85937"
"T078345","5","29539"
"T180973","3","88976"
"N019006","3","87905"
"N020982","2","66309"
"T058982","17","87359"
"T180973","2","89039"
"T213497","5","266871"
"T115828","8","41955"
"N050177","4","120729"
"T160877","8","86489"
"N029780","6","117312"
"T162395","2","43160"
"W006402","4","5543"
"T072099","10","67988"
"T155591","2","53905"
"P003017","3","181447"
"T135467","3","176059"
"T122410","9","65976"
"T063191","2","44143"
"N019006","19","85844"
"N037541","8","21807"
"T182182","5","21862"
"T177414","6","90531"
"N035842","2","21762"
"N035342","3","345511"
"N015725","2","86691"
"T123963","24","42695"
"T180973","2","88250"
"N016052","5","186234"
"T133958","3","191598"
"T062612","3","67726"
"T098546","8","121191"
"T085468","4","66968"
"W029495","2","47604"
"T131947","9","94373"
"N004626","4","126304"
"T111519","3","46542"
"W036929","6","66708"
"T110636","20","67832"
"T131949","2","86453"
"T094145","2","52235"
"P002925","3","66482"
"N016941","7","285051"
"T200747","11","116695"
"T056090","6","88626"
"T082168","7","66165"
"T109334","6","43438"
"T098191","4","117295"
"T075125","5","139289"
"T111233","6","22916"
"T061467","5","30253"
"T177160","4","88540"
"T137892","6","71665"
"T102206","3","84919"
"T061240","2","90529"
"T112978","2","31541"
"P002028","4","511753"
"T144962","2","30645"
"T144855","4","192929"
"N012562","7","65944"
"N026168","2","29632"
"T097924","5","121454"
"N016626","2","31466"
"T148199","2","5186"
"T180973","6","89056"
"T225323","4","11313"
"T133958","7","265247"
"T133960","8","286694"
"T099975","3","92987"
"N026564","3","21562"
"T221183","4","269998"
"T106750","3","19104"
"N006481","6","90300"
"T078753","7","16513"
"T130837","3","66176"
"T108629","9","30549"
"N014289","4","41981"
"T093507","2","24573"
"T109550","2","25296"
"T097928","5","121346"
"T045411","2","22397"
"N005401","14","66341"
"T213481","6","268436"
"N050172","5","266281"
"T135433","2","118019"
"T136487","3","73254"
"T110673","3","291923"
"N051934","2","267928"
"T143647","2","22544"
"T033327","4","31386"
"N003668","8","67612"
"T058982","16","117027"
"T111119","2","67587"
"P002032","3","58653"
"T123917","4","90648"
"T125828","3","43470"
"T136487","7","65905"
"N068545","3","88429"
"T138788","3","67776"
"T178720","2","88843"
"T182074","2","42712"
"T129397","2","66600"
"T178720","6","89234"
"T155206","3","46444"
"T213499","5","274168"
"T114739","2","93227"
"T133584","3","16974"
"T188569","5","92783"
"T091664","4","186082"
"N009209","3","66964"
"T173353","2","67083"
"T145679","2","29863"
"T155206","3","171264"
"T083965","2","117441"
"T084639","11","66329"
"T154644","8","66724"
"T101297","8","67725"
"W013706","2","23995"
"N003705","4","98824"
"T082477","2","179059"
"T119092","11","88647"
"T116357","2","21649"
"N035381","3","67007"
"N014289","4","41991"
"T122604","2","118010"
"T185989","3","65739"
"T180973","6","68391"
"T093516","3","10598"
"T069569","13","66288"
"T143714","6","42247"
"N052538","6","171504"
"N026648","2","4180"
"T100894","2","29729"
"T113111","10","43956"
"T109189","5","30245"
"N012562","4","73220"
"T058982","12","116847"
"T145645","3","88501"
"T088372","6","67028"
"T135435","5","87137"
"T070301","10","87830"
"T144725","8","175726"
"T047354","2","11588"
"T048747","4","42463"
"T145651","2","22347"
"N069259","4","265303"
"T002314","4","70227"
"N016258","2","92129"
"T121876","2","7394"
"N005401","21","42784"
"T147304","8","83941"
"T111429","8","42867"
"T109094","2","32309"
"T070301","11","88475"
"P002344","2","118104"
"T131033","2","96906"
"T125875","2","19095"
"T064823","3","7394"
"T125095","4","47573"
"T045456","2","17462"
"T133961","8","66527"
"T213493","5","267634"
"T155208","3","46444"
"T144725","6","212531"
"N008950","4","67405"
"T115828","4","31249"
"T097923","5","90448"
"T175352","5","90775"
"N034139","2","70552"
"T107662","6","70660"
"N005401","2","66288"
"N003705","11","87410"
"N003703","20","65791"
"T004139","3","17522"
"T116459","14","118339"
"P002371","2","169267"
"T177414","2","90475"
"T058982","5","85996"
"T175880","6","168667"
"T101010","2","69669"
"T147364","7","262325"
"T144725","5","175968"
"T001238","2","19095"
"T098413","2","43096"
"T201973","2","124856"
"T173291","4","124263"
"T154546","5","297180"
"T213508","5","266269"
"T139824","4","43196"
"T128984","2","67504"
"N019006","12","65812"
"T153630","4","42555"
"N019006","2","82341"
"T078347","4","29888"
"T117817","7","120692"
"P002248","12","342607"
"N003703","8","67299"
"T043177","2","46208"
"W011720","2","129541"
"T084639","2","66419"
"P002715","4","116764"
"T063190","2","44075"
"N035342","5","186007"
"T122410","8","65964"
"T119346","5","29413"
"T084736","2","75669"
"T175930","2","89021"
"T106146","2","89374"
"W027474","3","87998"
"N002827","2","95616"
"T154541","2","200272"
"T117721","2","66020"
"N005404","33","66606"
"T145646","4","345374"
"T098546","2","92987"
"T055415","4","45400"
"T085900","5","68804"
"T123963","11","66312"
"T098569","2","87689"
"T045611","4","187654"
"T175930","3","88822"
"T099975","8","121191"
"T131263","5","30595"
"T136159","2","60943"
"N003684","3","21595"
"T069568","2","66350"
"T005515","2","90598"
"T124301","12","66312"
"T089927","9","43167"
"T152908","2","117909"
"P006290","3","203300"
"N019013","8","66219"
"T107769","3","67764"
"N018968","2","22763"
"P002031","8","370099"
"T119092","9","86986"
"T175930","2","90415"
"N034123","12","29813"
"N012304","3","4626"
"T048412","3","20698"
"T132173","3","134371"
"T038775","3","16471"
"N003703","4","98739"
"T177669","12","42795"
"N011171","29","66929"
"T084639","24","42736"
"N011171","20","69744"
"T177414","2","89051"
"T092286","3","47529"
"T145647","4","186007"
"T073276","2","67125"
"T108701","2","2687"
"T073150","2","29168"
"T137131","5","42039"
"T185989","6","65832"
"T069569","25","42695"
"N005403","12","66513"
"T179607","2","17835"
"T182182","5","29707"
"T045816","2","4501"
"T221644","6","85918"
"T138966","7","168970"
"T106560","3","1070562"
"T094245","5","279118"
"T139263","13","1054184"
"T130419","6","74091"
"N029565","10","265308"
"T148536","4","66507"
"N003668","7","67596"
"T078371","2","87780"
"T078360","4","170977"
"T138287","2","21567"
"T101742","3","474589"
"T134278","4","66985"
"T089491","6","42779"
"T072764","2","168199"
"T080890","24","168496"
"T102936","19","66309"
"N021925","31","66823"
"T126607","5","678338"
"T103540","4","73757"
"T125488","8","127123"
"N022052","17","122193"
"T045627","4","26969"
"T063094","2","123883"
"T119696","3","65898"
"T129337","20","86300"
"T058975","13","117003"
"T113394","5","473630"
"T101902","2","85736"
"N021954","2","68927"
"T004514","3","65840"
"T064481","8","273133"
"T110491","10","67327"
"T093947","22","127532"
"N008369","2","29875"
"T135501","5","30210"
"T138965","9","262264"
"T167536","3","342475"
"T111545","6","66470"
"T160065","3","133175"
"T100351","13","66146"
"T080888","16","86017"
"T089930","5","42428"
"N033291","4","121355"
"T090741","3","29617"
"T112616","3","87563"
"T095864","2","63923"
"T121703","7","262909"
"T125066","2","16578"
"T106867","5","92964"
"T136378","2","172438"
"T148773","6","22495"
"T057309","4","65664"
"T066762","4","42120"
"T143317","5","117961"
"T014806","4","29310"
"T072017","3","86054"
"T125488","4","116637"
"N019853","6","70857"
"T064482","10","167959"
"T110954","4","88206"
"T219377","5","1060873"
"T099054","3","43015"
"T135691","7","347373"
"T114125","6","85662"
"T110762","3","66506"
"T105956","6","65670"
"T119318","6","21479"
"T108068","7","85811"
"T071736","4","308294"
"T095120","9","477304"
"T133334","9","797961"
"T107219","6","72998"
"T117946","7","45307"
"N017548","3","88658"
