"metadata_ESTCID","Freq","TotalLength"
"P002572","5","169230"
"T090432","6","1095015"
"T138709","23","1411984"
"T138024","4","31666"
"T060974","4","94419"
"N028296","2","1050198"
"T131309","4","73546"
"N003564","2","50126"
"T056446","2","1049516"
"P002572","3","262827"
"T101343","2","71550"
"T058745","2","70103"
"T028064","2","20501"
"T147006","6","120655"
"T127090","3","186136"
"N021671","2","31897"
"N016511","5","63486"
"T072780","2","63213"
"W020728","2","46564"
"T064311","5","93379"
"T131953","3","95641"
"T073254","4","10017"
"T110923","8","466823"
"T129850","2","171036"
"T099478","6","118613"
"T008517","3","4608"
"T131597","2","42027"
"T131959","3","70722"
"T131962","4","94289"
"T165018","3","32023"
"T072770","5","88907"
"N005843","2","103897"
"T122825","7","180449"
"N008422","3","65773"
"T055929","2","109618"
"N028938","2","9596"
"T146926","7","42286"
"T107662","7","87313"
"N003684","4","21626"
"P002719","8","262257"
"T136238","6","1377131"
"N069122","9","266949"
"T213496","8","266082"
"T175875","2","5564"
"T108818","2","1860"
"T046583","3","65856"
"T010569","2","48044"
"T164247","2","67020"
"W026110","2","143854"
"T120780","2","16718"
"T130902","3","132545"
"T119489","3","36465"
"T119887","14","66066"
"T134850","4","67477"
"T093953","18","104805"
"T109819","8","68755"
"T098546","6","122353"
"T074071","5","68828"
"N003703","27","85865"
"T122410","3","65820"
"T136311","3","16546"
"T083498","5","30990"
"T146566","3","88644"
"T137131","10","76118"
"N005403","21","42920"
"T136233","7","1377050"
"T005959","5","123846"
"T117451","11","88933"
"T091602","4","42998"
"T046581","2","65905"
"T138129","2","23422"
"T022004","2","10549"
"T058640","4","44183"
"T149856","6","43381"
"T165877","3","1118561"
"T033348","4","21637"
"T046584","3","65856"
"T114018","6","16869"
"T027512","2","10999"
"T131033","2","82554"
"N017235","4","66075"
"T105640","2","66675"
"N019018","8","66235"
"T149178","6","42464"
"T059021","5","45165"
"N003704","37","169384"
"T041333","2","7667"
"N053799","7","118688"
"T078227","2","16508"
"T056084","2","24104"
"T144784","4","65773"
"N034908","10","483414"
"P000142","6","266352"
"T085261","29","1073417"
"T123917","6","88456"
"T213495","7","267221"
"N005092","8","280483"
"T061379","2","11752"
"T078581","6","121962"
"T111630","5","28213"
"T177414","7","88843"
"T107053","4","174413"
"T101913","7","85812"
"N068871","2","332108"
"T065483","2","71402"
"N005947","10","10732"
"T108652","3","17849"
"T109985","3","22006"
"T089985","6","43101"
"T095962","2","87175"
"T038790","4","17059"
"W029683","8","116735"
"N019018","6","66312"
"N019644","3","4179"
"T155207","3","168548"
"N036060","2","41943"
"T146519","6","67509"
"T067329","7","65996"
"T100408","9","43824"
"T136382","5","90183"
"N016687","2","48259"
"T082006","2","7310"
"T037865","3","10704"
"P002028","19","511745"
"T011315","2","10948"
"T119592","11","43564"
"T188569","7","104306"
"T175930","2","121421"
"T221165","3","268545"
"T097929","3","121325"
"T144565","7","42163"
