"metadata_ESTCID","Freq","TotalLength"
"T085255","21","42725"
"T074467","7","56377"
"N003684","6","21595"
"T039424","14","43526"
"P006290","9","203300"
"N022025","14","84615"
"T176314","11","66985"
"T215073","6","86122"
"P000142","10","171929"
"T048412","12","20698"
"T090453","21","354666"
"T084639","28","42736"
"T177414","4","89051"
"T002895","6","43981"
"T090071","3","17376"
"T051788","4","12405"
"T185989","8","65832"
"T138954","4","73943"
"T028333","3","22467"
"T069569","30","42695"
"T063346","7","42427"
"T069213","6","118252"
"N009008","18","92914"
"N006553","10","66291"
"T088372","6","70546"
"T106560","23","1070562"
"T036567","38","95393"
"T136632","5","71593"
"T087008","24","67146"
"T139263","33","1054184"
"T078081","28","266210"
"T078360","10","170977"
"T175667","4","278945"
"T101742","6","474589"
"T107340","8","168003"
"T072764","34","168199"
"N017775","16","263651"
"T079287","16","387405"
"N021925","30","66823"
"T116646","11","16841"
"T079698","16","68771"
"N035909","4","117942"
"T140244","6","29280"
"T103540","18","73757"
"T094136","11","102738"
"T133187","13","29681"
"T082472","9","122840"
"T101902","9","88301"
"T116369","13","126937"
"T131972","14","119977"
"T144701","10","483192"
"T092688","11","65973"
"T048833","3","349905"
"T136148","19","371164"
"T122632","9","121798"
"T076205","20","66333"
"T052793","7","64093"
"T129337","29","86300"
"T130934","6","42312"
"T132842","39","694653"
"T082618","8","46118"
"T051484","17","72449"
"T064481","16","273133"
"T129036","10","42484"
"T142268","3","127685"
"T093947","31","127532"
"T091603","5","42998"
"T071860","15","103664"
"T121386","5","128176"
"T137899","5","67912"
"T145011","20","67991"
"T167536","8","342475"
"T120079","6","66206"
"T141264","4","94627"
"N007471","7","89760"
"T111545","9","66470"
"T133183","3","47314"
"T135893","13","692341"
"T111489","14","486849"
"T178997","7","118072"
"T100351","20","66146"
"N027602","6","68125"
"T147176","12","415488"
"T100246","3","57017"
"T078361","19","268474"
"T138966","17","265592"
"T098191","8","86404"
"T132187","10","90403"
"T100773","4","125535"
"N014213","5","5599"
"T039856","10","671271"
"T115342","13","7428"
"N000008","7","94197"
"T085241","8","16605"
"T167650","10","175957"
"T071462","6","66651"
"T095864","8","63923"
"T002894","15","177541"
"T071141","7","117899"
"N002106","20","66167"
"T122416","4","54065"
"T138965","13","263256"
"N017760","10","68483"
"T108586","13","42789"
"T123553","7","67781"
"T187129","18","117499"
"T072017","9","86054"
"T011442","10","68530"
"T125488","7","116637"
"T146091","4","71052"
"T131022","14","91212"
"T064482","26","167959"
"T110954","3","88206"
"T219377","8","1060873"
"T139581","3","133551"
"T114125","5","85662"
"T052793","3","65965"
"T121707","8","121138"
"T175878","9","42215"
"T119318","7","21479"
"T113545","6","44065"
"T136755","10","126156"
"T071736","3","308294"
"T129399","5","16745"
"T120079","5","65822"
"T095120","30","477304"
"T117027","5","262920"
"T133334","46","797961"
"T048432","9","86666"
"T107219","5","72998"
"T146872","13","86336"
"T146027","4","116838"
"T138430","39","534141"
"T062671","19","693907"
"T072764","16","167944"
"T066146","16","170250"
"T094798","22","86361"
"T079698","5","65850"
"T135892","13","692180"
"N015718","21","86414"
"T133607","15","263299"
"T139691","5","76258"
"T082909","12","91272"
"T070854","6","121287"
"T145978","18","140621"
"T125496","6","116579"
"T175667","19","269669"
"N017774","16","170570"
"T065396","6","117625"
"T110315","12","29711"
"T167533","8","169336"
"T121528","12","68305"
"T027032","4","65628"
"T144743","10","129966"
"T083947","32","66995"
"N016029","7","69175"
"T036370","19","125518"
"T099654","3","66295"
"T151984","6","58693"
"T079257","3","168914"
"N006364","4","67259"
"T137655","7","69774"
"T182326","7","91351"
"T083708","14","42035"
"T124554","54","471988"
"T101748","15","388638"
"T140791","10","117417"
"T082471","8","123239"
"T147176","17","542313"
"T128033","12","86661"
"T118928","9","67763"
"T078963","16","127252"
"T100670","4","87082"
"T072056","6","75639"
"T087009","13","66914"
"T129756","23","121720"
"T095862","6","66791"
"T036369","7","96793"
"T113765","10","66652"
"T146090","4","72965"
"T012210","11","191524"
"T101742","15","482075"
"T082469","19","167989"
"N020132","25","273201"
"T114817","9","49375"
"T074909","6","88823"
"T136381","6","87737"
"T106230","8","127910"
"T113577","6","116980"
"T116649","3","262596"
"T127398","3","43142"
"T098203","12","97301"
"T146727","8","67537"
"T138428","5","262340"
"T136181","42","169554"
"T183520","24","168979"
"T167520","9","72021"
"T083829","12","36725"
"N008499","9","117503"
"T131764","8","69165"
"N031500","9","117078"
"T043939","14","29845"
"T147035","10","1371843"
"N004626","9","92611"
"T113345","7","68457"
"N066478","3","71185"
"T111040","3","116884"
"T138709","19","1417180"
"T118734","15","42526"
"T088340","21","70985"
"T136427","5","484819"
"T083561","3","66928"
"T088713","23","685195"
"T039602","15","31034"
"T203251","7","67429"
"T117369","3","30259"
"N006811","6","120924"
"T064795","10","66404"
"T052772","4","42322"
"T083965","6","168391"
"T092855","3","66857"
"T107680","3","16736"
"T146566","11","88694"
"T067492","16","16517"
"T096432","7","21959"
"T088580","6","137202"
"N027890","16","102660"
"T089821","32","67929"
"T160141","3","123115"
"N002951","4","30095"
"N003705","25","85938"
"N019016","6","66276"
"T121151","19","109139"
"N050176","7","269054"
"T131033","9","76456"
"T147414","18","264160"
"T099975","14","122353"
"T123424","7","88549"
"P005964","9","118908"
"T129620","11","66312"
"T086695","9","69641"
"N002268","5","44507"
"N035479","20","1407616"
"W010125","8","29708"
"P002248","21","342975"
"T124301","29","43926"
"T175930","7","88633"
"T178720","8","90767"
"T058982","22","85918"
"T146092","3","72965"
"N019018","6","66316"
"T200935","8","172329"
"T096030","14","374566"
"P006125","9","67224"
"N006698","10","69019"
"T213387","6","91972"
"T083934","7","66690"
"P002248","26","263122"
"N016933","6","66624"
"T135434","8","87275"
"N025732","4","42337"
"T108299","24","126238"
"T155772","8","66964"
"T119489","3","33308"
"T181137","5","67590"
"T188569","6","96959"
"T102876","5","30232"
"T078973","8","118687"
"N018935","5","85751"
"N034123","7","30371"
"T146294","23","88272"
"T132173","4","168903"
"W020591","6","20659"
"T130902","6","184000"
"T136238","4","1398878"
"N023595","19","92707"
"T168077","5","43153"
"T074465","12","118876"
"N043113","16","89962"
"T070585","7","66239"
"T135264","13","118470"
"T127481","26","69475"
"T055926","16","42317"
"T178984","8","168028"
"P001892","18","46744"
"T131855","10","66461"
"N035847","3","21722"
"T033581","3","22258"
"T075733","7","48312"
"T149593","5","265304"
"N068545","9","88408"
"T130771","5","87987"
"T070503","3","76149"
"T125038","5","43184"
"T007170","11","67179"
"T082890","9","93918"
"T154266","4","269147"
"T050762","11","54327"
"T016273","3","10826"
"N014719","18","68251"
"T064316","5","62013"
"T118419","10","66291"
"T098966","20","160478"
"T210609","7","270490"
"T129397","32","66600"
"T086355","4","42399"
"T105642","18","67601"
"P006696","5","29250"
"T085447","3","35240"
"T165249","5","43344"
"T074465","7","56377"
"T065242","3","13403"
"N008911","3","66020"
"T213455","5","171617"
"T137107","24","67367"
"T119887","19","65985"
"T124301","5","66373"
"N017881","8","71152"
"T147415","6","89773"
"W036435","32","172041"
"T082477","12","122660"
"W020113","9","93026"
"T050903","14","67330"
"T078581","9","171165"
"T083072","3","66814"
"T147859","15","72719"
"P003137","10","118708"
"W020115","3","116776"
"T107697","3","22003"
"T087829","3","21632"
"P000142","9","170287"
"T140011","7","52654"
"T111234","5","45988"
"N067936","4","133006"
"T148518","17","71583"
"T146110","4","65797"
"T134594","11","193686"
"T113413","63","689830"
"N012984","9","65602"
"T175667","10","278912"
"T154641","8","67066"
"T072791","10","118241"
"T092655","4","66261"
"T094829","6","29274"
"T084211","8","90557"
"T138361","7","122223"
"T053749","4","29774"
"T077914","5","79445"
"T117615","7","102888"
"T048431","10","82072"
"T138966","8","169283"
"T138428","7","262583"
"T151984","10","118628"
"T129138","7","67435"
"T002896","13","118050"
"T037700","47","125815"
"T062060","16","87057"
"T069011","10","292812"
"T113288","8","129362"
"T035796","15","1048592"
"T092652","6","66021"
"T088607","4","43484"
"T146056","7","87824"
"T151984","7","70073"
"T062671","22","681357"
"T175667","15","279414"
"T055565","8","342655"
"T080865","7","86984"
"T122584","16","196716"
