"metadata_ESTCID","Freq","TotalLength"
"W029685","137","342569"
"T107099","19","67619"
"T008465","15","19114"
"T144095","162","262387"
"T147415","24","168297"
"T125368","6","34446"
"T160848","111","584317"
"T165099","6","6754"
"T113444","13","171003"
"N020106","3","30685"
"P000142","42","170441"
"T032170","35","29058"
"T060828","36","26263"
"T014291","16","22658"
"T144855","26","192929"
"T109280","3","1884"
"W029577","9","16467"
"T032168","40","65600"
"N013227","7","16853"
"T132241","21","38588"
"N014855","33","267710"
"T110402","67","95678"
"N061090","38","73596"
"T092109","56","169743"
"T096152","5","11024"
"T043973","6","7118"
"N010588","7","29507"
"T147682","28","47488"
"T053786","42","7582"
"N027445","15","31265"
"T136478","8","43045"
"T068970","5","29503"
"T146411","59","278557"
"T126275","73","201568"
"N022146","9","27024"
"T147510","9","7689"
"T101795","6","43054"
"N016626","30","31466"
"N015090","13","19124"
"T135247","46","23440"
"T098888","100","265102"
"N006482","114","94497"
"T147415","83","168634"
"N014855","28","268866"
"T175281","11","88609"
"T204108","3","7309"
"T037850","4","12069"
"T147415","84","171032"
"T049915","11","10875"
"N000143","10","68819"
"W011764","6","17476"
"T153772","114","120264"
"T134255","7","39653"
"T145739","85","168883"
"N023843","6","4917"
"T206505","15","24696"
"T186729","8","7534"
"T160848","99","687639"
"T108180","9","34858"
"W028865","64","171512"
"N022034","18","36978"
"T146840","5","22214"
"W016667","17","17704"
"T165249","6","43031"
"T153298","56","265685"
"T145740","83","276777"
"T021102","17","10741"
"T139524","15","117219"
"T091664","88","172624"
"N032651","8","42378"
"T057420","15","45236"
"T121883","40","71375"
"T052227","6","17118"
"T141134","48","133340"
"T109519","26","30692"
"N015035","37","58522"
"T133958","59","265247"
"N017987","19","173190"
"T049723","33","24289"
"T108726","21","117104"
"T083546","19","88280"
"T047196","14","16603"
"N026802","4","4136"
"P002719","52","266401"
"T021365","13","74035"
"T012697","78","105413"
"T121877","28","30009"
"T110397","12","16536"
"T133960","94","286694"
"T149052","3","30198"
"T027023","9","8139"
"P002927","19","116628"
"N000660","34","65856"
"T072193","72","88981"
"T004807","12","23093"
"T145739","39","116591"
"T052868","7","5399"
"T146147","39","88252"
"T147414","50","171439"
"T110410","26","30692"
"T105642","16","71140"
"T147520","9","88436"
"W037599","4","36522"
"T084409","18","42278"
"N024241","16","25627"
"T155124","10","21491"
"T221183","40","269998"
"T130891","14","66134"
"T137422","25","91835"
"T052083","11","29187"
"W007100","137","182438"
"T144725","60","184953"
"T147415","46","175131"
"N018703","6","16450"
"T099202","75","118482"
"T095114","26","169997"
"T106750","6","19104"
"T082477","53","124024"
"T060748","240","183097"
"T154544","102","264856"
"T100156","9","16464"
"N006481","142","90300"
"T090488","15","43364"
"T130837","35","66176"
"N024323","4","38081"
"N006829","9","16448"
"T143333","64","137014"
"T039580","27","82704"
"T032294","9","68594"
"T121929","52","92648"
"W031742","20","29195"
"T160848","101","487692"
"T094846","3","7525"
"T083356","6","17174"
"T053636","12","21864"
"T131524","23","66888"
"N002373","30","42353"
"T117810","64","71058"
"T044628","18","36492"
"W003398","26","29924"
"T165879","112","721262"
"P006031","25","87899"
"N007129","15","76934"
"W005416","11","66354"
"T124296","43","273612"
"T078640","4","16754"
"T147414","54","264042"
"T031091","9","6414"
"N008301","3","21463"
"T109210","64","96243"
"T101260","31","76220"
"T118859","18","42022"
"T044499","33","23876"
"T012987","7","10646"
"T011027","60","91311"
"W042769","19","66930"
"T029027","3","4124"
"T035536","3","43869"
"W003418","40","68115"
"N005163","46","16440"
"T001094","23","76620"
"N006314","7","4161"
"T073227","18","43352"
"W020221","9","11196"
"T139647","106","170233"
"T177839","14","43129"
"N048331","29","65856"
"N005401","9","66341"
"T109431","43","29354"
"N009392","23","46871"
"W041643","63","122010"
"N018804","7","16724"
"T110248","10","17167"
"T080526","17","108493"
"T051610","24","21514"
"T095381","10","87304"
"T061290","6","5433"
"T063541","5","10961"
"T125828","22","44251"
"W028927","14","22784"
"T213481","51","268436"
"T111119","34","69523"
"T041510","19","44300"
"N010053","6","4136"
"N050172","30","266281"
"T138373","27","66031"
"T004736","16","19307"
"T127146","5","8484"
"T102145","4","21577"
"T133960","43","267034"
"T146564","23","119967"
"T135433","23","118019"
"T170201","11","66554"
"T042764","3","5413"
"T081785","20","44642"
"T012964","13","22338"
"T128186","7","4426"
"T078800","7","33025"
"T107856","6","29274"
"T121114","16","21590"
"T108609","13","22153"
"T110673","42","291923"
"T059443","3","4124"
"T109987","20","22522"
"T060169","10","7621"
"T046580","40","65856"
"P002031","24","96856"
"T148762","6","8526"
"N016619","7","42023"
"T046585","37","65856"
"T093938","39","95702"
"N026789","5","5432"
"W009024","10","7422"
"N051934","22","267928"
"N066321","13","202286"
"T096126","136","289375"
"W029684","194","671315"
"T088379","9","10525"
"N019411","30","76505"
"T080337","19","21823"
"N001746","10","16751"
"T111706","14","29281"
"T046016","11","11951"
"T115994","5","11907"
"N012887","17","21915"
"T099556","5","10545"
"T111119","31","67587"
"N002025","10","10505"
"T105290","42","66628"
"T037076","56","21862"
"T140965","15","12516"
"T082477","41","138608"
"P002032","8","56591"
"P002951","38","86647"
"N016615","10","41983"
"T032244","7","7253"
"T040118","3","5399"
"T046578","44","65856"
"T031580","13","10713"
"N017061","67","133177"
"N023037","12","11055"
"T080528","14","139809"
"T138245","171","183132"
"T144321","68","285062"
"T020094","17","23334"
