"metadata_ESTCID","Freq","TotalLength"
"T026767","56","66621"
"T118225","5","27081"
"N020874","36","42636"
"T090432","16","1095015"
"T009541","5","67039"
"T061385","4","363239"
"T138709","207","1411984"
"T196383","4","117932"
"T064267","11","90722"
"T054056","4","19126"
"T092283","18","43885"
"N006494","7","30908"
"N019842","6","21930"
"T011210","14","179190"
"T138158","20","466153"
"T138157","29","473482"
"T060478","17","16468"
"T065123","6","4523"
"W002471","7","125346"
"T100698","6","35255"
"T092325","19","10632"
"T192782","3","16651"
"T195356","4","5490"
"T131309","57","73546"
"N027802","24","42475"
"T098739","18","329032"
"T112598","8","18981"
"N002424","7","43258"
"N014193","4","77630"
"P002572","22","262827"
"T129330","14","47931"
"T053583","5","12735"
"T089429","98","48023"
"P006021","8","117680"
"N010657","8","7715"
"T098051","12","68849"
"T094622","7","144162"
"T028055","5","7997"
"T150137","29","123654"
"T096464","5","68832"
"N066478","11","42112"
"T090621","6","68592"
"N007443","8","11687"
"T000911","22","21034"
"T053256","6","45019"
"T134261","4","42466"
"T026194","4","46287"
"T026766","46","66685"
"T147006","12","120655"
"N016511","18","63486"
"T109176","31","170726"
"T089484","6","66196"
"T105088","4","70893"
"P006675","6","68324"
"T111674","3","12982"
"T110923","42","466823"
"T099478","20","118613"
"T147543","23","66086"
"T096464","9","74633"
"T060056","21","27025"
"T092587","9","5413"
"T141449","7","30353"
"T131281","6","87626"
"T091561","43","67130"
"N005316","4","4179"
"T143424","4","39739"
"T040678","3","24817"
"N031731","6","42731"
"T147695","3","31966"
"T033425","20","59848"
"T072770","19","88907"
"T096063","12","120320"
"T063476","3","18488"
"T147252","6","109648"
"N024881","38","118245"
"N012773","8","100176"
"T093449","19","22382"
"T126673","13","57262"
"T077751","3","16481"
"N006493","6","31211"
"T137535","15","10575"
"T050908","34","43869"
"N020403","9","16467"
"T109963","7","20476"
"T173044","7","30175"
"T138240","10","94281"
"T149856","15","30333"
"T087865","8","7337"
"T126842","15","34544"
"T107662","144","87313"
"P002719","52","262257"
"T193384","15","13249"
"T136238","50","1377131"
"N010903","13","17876"
"T005834","9","20101"
"T068332","6","2784"
"N069122","31","266949"
"T140212","5","5462"
"T066318","21","19089"
"T050895","27","21443"
"T013552","5","16474"
"T061708","52","43087"
"N014391","3","119066"
"T131807","80","42798"
"T213496","52","266082"
"N019618","7","4124"
"T046583","52","65856"
"N015587","19","16467"
"T102789","6","21739"
"N063290","42","128155"
"T029798","28","65857"
"N019415","118","490905"
"T109984","11","16444"
"T146092","27","72965"
"T084806","7","5389"
"T164247","17","67020"
"T102433","25","16467"
"T143983","8","16428"
"T127576","6","16507"
"N010479","8","10727"
"T035141","3","17570"
"T199618","5","4259"
"W026110","20","143854"
"T130902","28","132545"
"N033822","3","4136"
"T108452","25","44908"
"T097747","288","193568"
"T119887","19","66066"
"T134850","9","67477"
"T117348","7","5439"
"T093953","149","104805"
"T125037","6","16818"
"T121144","6","11190"
"T110300","31","73094"
"T117048","12","69846"
"T109819","20","68755"
"T119670","10","42345"
"T098546","30","122353"
"T100537","24","29979"
"T074071","44","68828"
"N003703","20","85865"
"T122410","17","65820"
"T110247","11","10556"
"N006879","36","116573"
"T146566","28","88644"
"T137131","14","76118"
"N037345","40","138203"
"W021976","6","30395"
"N039638","90","66730"
"N005403","17","42920"
"W031889","169","87131"
"T122607","18","33251"
"T136233","74","1377050"
"N063561","13","65711"
"T144101","32","67257"
"T005959","151","123846"
"T146035","26","67841"
"T111260","15","29622"
"T139449","197","168073"
"T083504","12","29890"
"T108909","6","10535"
"T178641","11","31899"
"W018694","15","7345"
"N012507","12","49954"
"T106776","3","9971"
"W027642","49","46275"
"T091602","25","42998"
"T013715","12","16722"
"T004789","11","10825"
"N002484","37","102938"
"T046581","38","65905"
"N018727","23","23777"
"T038577","14","42941"
"T050874","19","16822"
"T071959","38","116356"
"T049650","13","21449"
"T013716","5","16706"
"T048835","8","4228"
"T003979","11","11856"
"T110794","37","66419"
"T003132","12","17569"
"T144955","10","7345"
"T038007","3","17459"
"T120329","9","17979"
"T172404","4","17764"
"T108809","7","7329"
"T136426","93","503166"
"T122066","22","86867"
"T040295","11","9200"
"T119670","13","42007"
"T046610","17","23007"
"T108774","4","4124"
"T136514","7","45118"
"N002825","14","73495"
"T215073","7","120807"
"T027304","51","16588"
"T108411","7","21575"
"N019065","13","16448"
"T092208","10","11757"
"T092836","17","86761"
"N005752","15","10596"
"T149856","16","43381"
"T146351","21","12151"
"T165877","166","1118561"
"T121496","5","5387"
"T046584","52","65856"
"T114018","14","16869"
"T136425","150","485149"
"T166652","60","466125"
"T175010","14","10525"
"T000866","4","5517"
"T145739","59","167855"
"T175394","7","10533"
"N030014","4","5191"
"T145936","8","66627"
"T131033","12","82554"
"T102355","8","22516"
"T001939","6","10549"
"P005964","82","118881"
"N027516","7","26915"
"T092645","27","65664"
"T045463","8","43126"
"N008622","4","5191"
"T128169","10","92938"
"T177414","20","90330"
"T111102","12","69953"
"W004816","33","65688"
"T065753","42","26311"
"N003704","26","169384"
"T041333","3","7667"
"T108602","7","5418"
"T094004","4","5453"
"T079406","43","168906"
"W020522","44","127665"
"T155206","23","174335"
"T078227","17","16508"
"T056084","17","24104"
"W019245","13","21491"
"T107835","6","7281"
"T058071","10","16493"
"T049620","5","4279"
"T053722","51","29871"
"T144784","42","65773"
"N018452","9","7398"
"T070827","5","10549"
"N034908","56","483414"
"T187569","25","120692"
"P000142","113","266352"
"N004370","14","49468"
"T085261","248","1073417"
"N020334","19","11054"
"T154626","15","29632"
"T211664","7","10856"
"T213495","48","267221"
"T109935","49","67046"
"N008398","18","134145"
"T129033","5","30360"
"N005092","87","280483"
"W020682","4","10703"
"T044893","10","16724"
"T121849","13","10766"
"T058127","7","82539"
"T086692","34","21785"
"T046576","52","65856"
"T183222","6","7384"
"T078581","23","121962"
"T148509","18","44629"
"T084144","157","494248"
"T068547","21","72053"
"T137147","3","10525"
"W020315","24","35313"
"T118926","4","42088"
"T177414","22","88843"
"T098955","3","2800"
"T107053","36","174413"
"T086230","6","17431"
"N068871","60","332108"
"T112802","47","262227"
"N000964","13","22052"
"T132727","8","21626"
"T123253","7","3024"
"N016929","14","7302"
"T073187","12","17478"
"W037838","15","10756"
"T133102","15","66540"
"T118926","11","42069"
"T100974","13","45606"
"T178956","6","26989"
"T088728","11","14859"
"T089985","11","43101"
"T170063","18","36488"
"W029683","25","116735"
"T117698","19","125642"
"T146350","11","177449"
"N046835","12","21602"
"N006879","131","167836"
"T133960","34","269042"
"T052979","11","10713"
"T099360","17","56129"
"T028234","18","33447"
"N034412","107","281496"
"T007171","24","21577"
"T094278","187","117455"
"N019018","9","66312"
"T045388","13","48194"
"T055716","29","10933"
"T155207","60","168548"
"T091037","9","29473"
"T146519","31","67509"
"N004409","10","11208"
"T179679","24","16467"
"T121352","15","22292"
"T067329","20","65996"
"T100408","14","43824"
"T100128","23","11550"
"W042772","30","71384"
"T136382","22","90183"
"N016687","28","48259"
"T044642","10","25618"
"T134553","36","175806"
"T108901","24","28235"
"T032776","7","5442"
"T095534","15","18212"
"T132173","10","168854"
"T037878","11","16448"
"T114900","22","32199"
"T097807","13","17838"
"N008397","17","31618"
"T143537","25","11215"
"T130682","47","89433"
"T139933","19","77409"
"P002028","37","511745"
"T142576","6","16452"
"T107418","12","45419"
"T096139","29","30961"
"T119592","7","43564"
"T146819","41","124266"
"T188569","23","104306"
"N013103","5","43955"
"T005869","7","31186"
"T038544","5","36307"
"T084428","17","31347"
"N002468","14","10513"
"T006210","20","10549"
"T027168","9","9982"
"T097727","3","7783"
"T095812","31","83411"
"T005797","8","4540"
"T038482","17","43391"
"N048953","3","16429"
"N001500","22","65751"
"T083641","10","2897"
"N060472","21","272194"
"T097929","20","121325"
"T005852","4","4521"
"T052085","15","42003"
"T108533","7","33664"
"T093937","73","46048"
"T100093","7","20886"
"N026646","20","19055"
"W005416","14","86973"
"T066620","10","42679"
"T010153","4","10565"
"T041374","15","17495"
"T130905","26","139352"
"N047116","7","10550"
"T037165","50","21850"
"T130681","88","116989"
"T153296","27","148478"
"T038012","16","7345"
"T183942","9","10565"
"T178720","18","90306"
"T098419","4","9519"
"T147415","92","171940"
"T084425","4","16576"
"N003705","11","85938"
"T178280","11","16774"
"T115425","7","16492"
"W014028","43","117271"
"T101314","22","43680"
"N000685","4","2729"
"T097938","32","92006"
"T116250","27","23761"
"T125076","5","17084"
"T050794","8","10600"
"N006879","76","119209"
"T032323","9","16716"
"T049369","7","7345"
"T041730","7","43281"
"T100489","7","34067"
"T036582","17","11651"
"T037879","13","16448"
"T119490","22","29187"
"N041498","14","21258"
"T168544","19","43355"
