"metadata_ESTCID","Freq","TotalLength"
"T100489","6","34067"
"T036582","15","11651"
"T037879","16","16448"
"N041498","19","21258"
"T168544","19","43355"
"T133870","32","22912"
"T090148","49","177186"
"T117229","8","10513"
"W028963","30","85885"
"T041766","30","29400"
"T184027","31","77184"
"T022775","10","17496"
"P003413","35","343638"
"T208155","33","179302"
"T073042","6","5369"
"T175345","3","11194"
"T050765","7","29171"
"T084396","6","16724"
"T089113","9","10613"
"T054399","38","119968"
"T154546","43","275789"
"N006260","18","42027"
"W003419","11","21035"
"T113007","28","68813"
"T032060","12","18759"
"T061073","94","43551"
"T140556","67","86178"
"T092418","42","73724"
"T072019","8","16953"
"T177179","11","30192"
"T108615","48","30878"
"N000519","3","7689"
"T091447","21","26832"
"T140214","11","7321"
"T130678","25","44442"
"T069568","8","42683"
"T044913","11","29211"
"T119887","9","65966"
"T003265","19","10892"
"W021329","22","66663"
"T147520","9","65664"
"T083502","100","89326"
"T053566","14","7321"
"T037971","9","16448"
"T095382","71","102666"
"T105949","12","48844"
"T138374","22","66031"
"W029581","11","43399"
"T117828","38","50133"
"T134120","15","12266"
"T092832","16","30970"
"T094278","143","86219"
"T095874","20","19304"
"W030387","57","119192"
"N013086","13","32603"
"T132193","11","30502"
"T013528","20","11708"
"T055040","23","29370"
"T117698","9","119405"
"N032232","6","7817"
"T178296","8","44307"
"T138192","36","66738"
"T112764","14","140779"
"N008950","20","58668"
"T004778","24","29201"
"T200931","28","274356"
"T102253","43","73094"
"N007987","6","121382"
"T083247","44","116749"
"T106364","3","4160"
"T146035","12","67081"
"N042986","7","71542"
"T071365","53","71975"
"T062150","11","42108"
"N007637","7","23620"
"N039621","17","19755"
"T001553","16","17035"
"T134076","152","70275"
"T084582","6","16553"
"N045934","12","11623"
"T170916","24","65619"
"T052084","23","29211"
"T136428","32","484926"
"T013039","9","17935"
"N050173","72","268436"
"N046316","11","5420"
"T109081","16","21820"
"T155101","54","127162"
"T121932","3","22211"
"N034094","5","10861"
"T108725","7","5393"
"T030980","7","5413"
"T021896","7","17210"
"T109540","11","16467"
"T037761","56","49290"
"N016614","51","43871"
"T099430","16","16612"
"T067792","24","16468"
"N041907","11","10572"
"T138372","22","66055"
"T167984","23","21860"
"T143334","30","57590"
"T183770","7","43245"
"T045102","6","5689"
"T144708","36","69716"
"T133099","21","66540"
"T128831","20","179039"
"T037962","9","16468"
"T001979","7","11078"
"T095567","38","34564"
"P003413","54","264103"
"T065014","5","4134"
"W028610","13","23294"
"T176193","8","90042"
"N034309","12","16565"
"T106498","16","17360"
"T143667","8","10566"
"N019971","56","84797"
"T177345","10","22331"
"T031563","3","5377"
"T022163","18","16726"
"T056087","6","7211"
"T071135","16","7321"
"T139308","6","7297"
"N020982","9","66309"
"T130497","7","33998"
"T155206","38","171324"
"N011399","22","10629"
"N021010","55","68443"
"T108584","45","69155"
"N001120","17","16448"
"T145740","137","267781"
"T076062","39","32327"
"T092124","12","10633"
"N015369","17","66547"
"T046015","26","17184"
"T145580","3","7364"
"T097747","255","188503"
"T195933","3","5393"
"T153630","39","42978"
"T180973","21","89039"
"T011241","30","29231"
"T131226","8","29155"
"T084413","21","21566"
"N024276","8","8646"
"T124516","60","89851"
"T213497","36","266871"
"T010179","9","66073"
"T110209","32","21696"
"T040826","5","16525"
"T005814","5","15007"
"T182444","10","21888"
"T083753","12","101925"
"T088232","15","24794"
"T177669","12","43129"
"T031918","11","2980"
"N050177","13","120729"
