"metadata_ESTCID","Freq","TotalLength"
"T061073","96","43551"
"T140556","74","86178"
"T038525","4","11880"
"N014821","5","17124"
"T177179","10","30192"
"T108615","13","30878"
"N027015","13","42559"
"T048426","4","29195"
"N000519","4","7689"
"T091447","22","26832"
"T140214","11","7321"
"T130678","25","44442"
"T069568","8","42683"
"T044913","8","29211"
"W021329","22","66663"
"N000081","5","22481"
"T175930","14","88822"
"T121658","40","91297"
"T095381","27","117760"
"T083502","107","89326"
"T109044","4","18530"
"T071963","31","90304"
"T115929","4","24121"
"T095382","73","102666"
"T105949","8","48844"
"T138374","33","66031"
"T117828","16","50133"
"T134120","11","12266"
"T092832","12","30970"
"T094278","108","86219"
"W030387","43","119192"
"T051439","7","1052"
"N013086","11","32603"
"T013528","13","11708"
"T055040","22","29370"
"N032232","7","7817"
"T065562","15","10570"
"T180110","5","4154"
"N004213","4","14662"
"T138192","31","66738"
"T223251","4","31070"
"T004778","25","29201"
"T200931","26","274356"
"T102253","20","73094"
"T147390","12","104313"
"T121885","4","29187"
"T110225","8","4482"
"T180348","43","122556"
"T083247","45","116749"
"N004624","13","67114"
"T021992","23","29227"
"T149866","18","289403"
"T037858","11","11622"
"T071365","48","71975"
"T062150","11","42108"
"N005623","61","16425"
"N039621","16","19755"
"T084582","6","16553"
"N045934","12","11623"
"T170916","23","65619"
"T208248","6","16448"
"T052084","11","29211"
"T198520","6","10609"
"N050173","66","268436"
"N046316","12","5420"
"T145496","41","171640"
"T035524","7","16657"
"T109081","12","21820"
"T002069","16","30534"
"W037109","11","17450"
"T155101","57","127162"
"T136311","10","16747"
"T078228","13","16448"
"T129027","6","29423"
"T037761","55","49290"
"N014855","35","266550"
"T108477","4","19368"
"N016614","52","43871"
"N029301","4","16467"
"T099430","20","16612"
"T067792","24","16468"
"T138372","32","66055"
"T160572","20","91484"
"T167984","7","21860"
"T143334","30","57590"
"T145739","73","116622"
"T144708","22","69716"
"T133099","12","66540"
"T128831","31","179039"
"T037962","9","16468"
"T128002","77","72790"
"T095567","43","34564"
"P003413","41","264103"
"W028610","12","23294"
"T014656","3","16612"
"T176193","8","90042"
"T106498","18","17360"
"T143667","10","10566"
"N019971","45","84797"
"T090664","6","48043"
"T177345","10","22331"
"T031563","5","5377"
"T180973","15","88976"
"T022163","8","16726"
"T071135","19","7321"
"T108587","4","7345"
"T130681","80","117625"
"T108794","5","3122"
"N015701","15","69807"
"T155206","38","171324"
"T173494","17","30548"
"T103008","9","4160"
"T100486","26","72321"
"N021010","53","68443"
"W016437","31","85672"
"T108584","33","69155"
"T030414","5","7345"
"N001120","8","16448"
"W015372","6","7349"
"T145740","136","267781"
"T076062","37","32327"
"T068187","7","46520"
"T092124","9","10633"
"T145739","35","116631"
"N015369","17","66547"
"T046015","29","17184"
"T145580","3","7364"
"N013682","10","7306"
"T136515","15","43781"
"T097747","255","188503"
"T108552","31","10805"
"T153630","37","42978"
"T180973","22","89039"
"T011241","30","29231"
"T131226","7","29155"
"N024276","9","8646"
"T095380","8","87284"
"T124516","38","89851"
"T194895","22","30523"
"T213497","34","266871"
"T010179","9","66073"
"T110209","13","21696"
"T040826","5","16525"
"T005814","5","15007"
"W006404","18","21728"
"T083753","13","101925"
"T003974","11","10614"
"T177669","14","43129"
"T084078","13","43698"
"T031918","5","2980"
"T091002","13","16759"
"T031147","6","16908"
"T136840","26","71278"
"T109052","69","92598"
"T138374","13","76523"
"T136977","79","91110"
"T160877","15","86489"
"T028234","17","29345"
"T012965","10","26241"
"T176606","12","7365"
"T002598","3","7744"
"T180565","6","67790"
"T095384","25","169997"
"N006651","28","46023"
"N006726","21","71144"
"T133177","13","43724"
"T083139","31","89285"
"N008416","5","65746"
"N007127","16","78482"
"T020435","20","31044"
"T221396","36","173016"
"N027684","11","11180"
"T122880","9","5534"
"T095753","27","43339"
"W036398","20","85918"
"T178641","4","33005"
"T122047","26","66894"
"T049633","16","16756"
"N001857","25","30949"
"T102127","3","7365"
"N025763","53","29436"
"T005800","18","65592"
"T084398","10","17724"
"N007127","24","74687"
"T091680","61","129985"
"T161023","19","116675"
"T107685","11","30352"
"T063450","17","93613"
"N029780","11","117312"
"T130681","150","115736"
"T084408","20","42192"
"T155206","36","173415"
"T096639","24","16419"
"T136487","9","65732"
"T149360","15","86652"
"T031541","6","19729"
"T013577","44","29871"
"T113249","4","17607"
"T140605","83","141706"
"N010675","10","16468"
"T140546","25","35134"
"T125821","9","25332"
"W028795","3","2867"
"T162395","20","43160"
"T093991","9","21501"
"T073246","10","5848"
"T062080","3","22524"
"T086139","22","82117"
"P002719","35","262257"
"T004761","41","38123"
"T072099","21","67988"
"T033502","21","31618"
"T109983","32","44473"
"T122226","9","13190"
"T190392","19","16529"
"T150329","34","21824"
"T183868","33","24744"
"T005786","57","197572"
"T160402","18","34866"
"N006879","41","116572"
"N022536","8","31643"
"T000727","14","7547"
"T140607","90","142391"
"T064545","11","7325"
"N014980","6","5871"
"T146682","51","132933"
"T143553","4","11578"
"T137101","46","68029"
"T068537","21","44465"
"P002509","96","118804"
"T083249","13","19109"
"T039118","20","69666"
"T161022","23","116690"
"T002859","17","52808"
"T109345","104","86626"
"T145739","80","167855"
"T121047","17","23029"
"T144464","115","263828"
"N026564","6","18371"
"T069666","6","14627"
"T180975","10","67695"
"T091797","16","68939"
"T100637","41","167968"
"T130681","48","118539"
"W029476","36","21038"
"N030789","6","9045"
"T096138","21","10608"
"T115232","7","11161"
"W031951","8","42071"
"T056898","7","10575"
"T022281","3","7345"
"T075113","6","7366"
"T145739","66","116621"
"T102785","7","7328"
"T108775","58","76544"
"T055608","5","17003"
"T053755","12","17613"
"T022353","20","177275"
"N012034","14","22138"
"T122608","25","19144"
"T117347","9","24255"
"T087839","6","17809"
"T001075","8","24392"
"T137098","4","2704"
"T012690","13","16553"
"T108422","24","21994"
"T100690","22","21626"
"T092109","62","172121"
"T108686","11","10549"
"T144725","60","139213"
"T005881","13","31659"
"T087684","6","7321"
"P000142","47","170437"
"T089918","67","85919"
"T135949","23","29359"
"N063599","13","7493"
"T117548","18","68985"
"T153060","15","92229"
"T130681","101","117460"
"T130681","75","117558"
"T097375","99","188733"
"W013002","36","102592"
"T052162","3","7301"
"T018232","15","29428"
"T046579","49","65856"
"T037874","9","16424"
"T005885","10","32161"
"T146510","157","291515"
"T039834","25","29045"
"N029095","11","15262"
"T126818","108","76860"
"T121969","34","67261"
"T102910","60","168597"
"N026846","7","7362"
"W002925","17","66213"
"T154542","38","172488"
"T006269","8","29354"
"T140774","38","87390"
"W020490","78","135207"
"T084412","5","10777"
"N005403","7","66579"
"N035342","41","345511"
"T090790","7","16547"
