"metadata_ESTCID","Freq","TotalLength"
"T106272","12","8076"
"T143667","11","10566"
"T127901","14","11003"
"N019971","42","84797"
"T090664","6","48043"
"T177345","10","22331"
"T180973","18","88976"
"T071135","16","7321"
"T108794","6","3122"
"T130497","6","33998"
"T155206","37","171324"
"T122276","8","5432"
"N011399","21","10629"
"N021010","53","68443"
"T108584","33","69155"
"N001120","8","16448"
"T145740","133","267781"
"T076062","37","32327"
"T145739","39","116631"
"N015369","15","66547"
"N013682","8","7306"
"T097747","254","188503"
"T180973","21","89039"
"T131226","8","29155"
"T095380","9","87284"
"T124516","36","89851"
"T194895","22","30523"
"T213497","36","266871"
"T182444","16","21888"
"N019013","14","66288"
"T177669","14","43129"
"T031918","5","2980"
"N050177","15","120729"
"T138374","10","76523"
"T088264","13","65931"
"T136977","81","91110"
"T160877","18","86489"
"T005833","10","19294"
"T084641","26","33139"
"T095384","26","169997"
"N006651","29","46023"
"N006726","18","71144"
"T083139","30","89285"
"N008416","4","65746"
"N007127","11","78482"
"T020435","23","31044"
"T221396","39","173016"
"N027684","11","11180"
"T082375","13","61134"
"T095753","23","43339"
"T208092","9","17352"
"W036398","27","85918"
"T178641","5","33005"
"T122047","30","66894"
"T049633","17","16756"
"T031444","44","66255"
"T005800","20","65592"
"T084398","8","17724"
"N007127","15","74687"
"T226737","20","17417"
"T161023","21","116675"
"T063450","22","93613"
"T029288","46","65820"
"N029780","14","117312"
"T130681","147","115736"
"T116504","9","66275"
"T155206","35","173415"
"T136487","15","65732"
"T149360","14","86652"
"T113249","4","17607"
"T125821","14","25332"
"T162395","21","43160"
"T073246","10","5848"
"P002719","37","262257"
"T072099","15","67988"
"T109983","31","44473"
"T147415","45","149825"
"T150329","28","21824"
"T183868","26","24744"
"T005786","61","197572"
"T108014","10","29849"
"T092670","3","14663"
"T143553","4","11578"
"T137101","29","68029"
"P002509","91","118804"
"T083249","12","19109"
"T161022","24","116690"
"T109345","98","86626"
"T145739","82","167855"
"T048163","5","4343"
"T135467","10","176059"
"T014653","3","7444"
"N026564","7","18371"
"T160581","7","120020"
"T180975","9","67695"
"P002032","10","58545"
"T100637","44","167968"
"W029476","34","21038"
"T054689","16","10577"
"T037788","6","4220"
"T022281","3","7345"
"T145739","63","116621"
"T099351","24","12398"
"T108775","56","76544"
"T055608","3","17003"
"T056440","5","21439"
"T122608","24","19144"
"T117347","9","24255"
"T097657","27","121454"
"T100690","37","21626"
"T092109","59","172121"
"T135365","7","27534"
"T144725","67","139213"
"T082685","8","137202"
"T087684","3","7321"
"N013087","4","32065"
"P000142","48","170437"
"T183379","14","16007"
"T089918","62","85919"
"T132604","6","17123"
"T117548","17","68985"
"T153060","15","92229"
"T177414","11","90531"
"T052162","4","7301"
"T176022","5","10513"
"T046579","51","65856"
"T146510","169","291515"
"T039834","24","29045"
"T026800","5","11652"
"T102910","58","168597"
"N029780","11","116921"
"W002925","23","66213"
"T154542","36","172488"
"T101018","6","6097"
"T140774","32","87390"
"W020490","73","135207"
"N005403","8","66579"
"T127483","8","18270"
"T154545","75","212876"
