"metadata_ESTCID","Freq","TotalLength"
"T130681","90","117625"
"T108794","5","3122"
"N020982","8","66309"
"T130497","6","33998"
"T155206","37","171324"
"T048424","9","29191"
"T173494","23","30548"
"T100486","25","72321"
"T183391","4","18807"
"N019571","14","10525"
"T030414","5","7345"
"T145740","141","267781"
"T076062","35","32327"
"T145739","37","116631"
"N015369","19","66547"
"T065790","11","11181"
"T018183","5","5413"
"T136515","18","43781"
"T097747","253","188503"
"T108552","32","10805"
"T106143","3","2160"
"T153630","38","42978"
"T011241","31","29231"
"T084413","18","21566"
"T124516","36","89851"
"T213497","36","266871"
"T040826","5","16525"
"T216494","14","10860"
"T099375","12","16904"
"T005814","6","15007"
"W006404","20","21728"
"T083753","12","101925"
"T088232","12","24794"
"N019013","12","66288"
"T003974","12","10614"
"T177669","11","43129"
"N050177","18","120729"
"T130713","25","43051"
"T091002","12","16759"
"T109052","64","92598"
"T138374","16","76523"
"T088264","16","65931"
"T136977","81","91110"
"T110117","11","9871"
"T160877","17","86489"
"T028234","15","29345"
"T012965","11","26241"
"T176606","13","7365"
"T005833","11","19294"
"T084641","25","33139"
"T083139","38","89285"
"T020435","29","31044"
"T221396","37","173016"
"N027684","13","11180"
"T122880","11","5534"
"T095753","23","43339"
"T058864","7","21849"
"T208092","9","17352"
"W036398","21","85918"
"T122047","27","66894"
"T102148","7","10575"
"N001857","34","30949"
"T102127","3","7365"
"T005800","21","65592"
"N016764","17","17504"
"N007127","15","74687"
"T044238","6","22211"
"T054161","7","10525"
"T161023","23","116675"
"T063450","19","93613"
"T029288","56","65820"
"T130681","147","115736"
"T116504","7","66275"
"T084408","20","42192"
"T155206","35","173415"
"T116318","8","6777"
"T016641","9","10609"
"T096639","28","16419"
"T031541","6","19729"
"T013577","44","29871"
"T005830","9","19313"
"T140546","21","35134"
"T125821","10","25332"
"T093991","9","21501"
"W006402","11","5543"
"T170657","14","20730"
"P002719","36","262257"
"T004761","44","38123"
"T072099","26","67988"
"W028811","13","43130"
"T033502","19","31618"
"T122226","9","13190"
"T147415","53","149825"
"T190392","20","16529"
"T087674","4","7401"
"T183868","26","24744"
"T005786","56","197572"
"N006879","41","116572"
"T208681","4","10810"
"T146682","54","132933"
"T092670","3","14663"
"N019407","4","4160"
"T068537","22","44465"
"P002509","85","118804"
"T083249","13","19109"
"T039118","20","69666"
"T161022","25","116690"
"T143227","7","7702"
"T002859","18","52808"
"T109345","106","86626"
"T145739","81","167855"
"N019920","7","7325"
"W020342","7","17492"
"T135467","11","176059"
"T121047","17","23029"
"T144464","103","263828"
"T160581","10","120020"
"T053004","31","5377"
"P002032","11","58545"
"T130681","49","118539"
"W029476","38","21038"
"T126885","7","7323"
"N030789","7","9045"
"T096138","20","10608"
"T056898","6","10575"
"T075113","8","7366"
"T145739","63","116621"
"T099351","24","12398"
"T099619","18","45323"
"N017206","16","21439"
"T102785","11","7328"
"T108775","64","76544"
"T071563","3","16448"
"T056440","6","21439"
"N019006","13","85844"
"N012034","14","22138"
"T001075","7","24392"
"T012690","15","16553"
"T127812","11","17451"
"T097657","26","121454"
"T108422","21","21994"
"T092109","59","172121"
"T135365","6","27534"
"T108686","14","10549"
"T144725","60","139213"
"T005881","11","31659"
"T102371","8","31912"
"N013087","5","32065"
"P000142","52","170437"
"T183379","14","16007"
"T089918","60","85919"
"T135949","24","29359"
"T070183","9","14880"
"T117548","19","68985"
"T130681","66","117558"
"T177414","11","90531"
"T077720","14","14662"
"W013002","32","102592"
"T052162","3","7301"
"T176022","5","10513"
"T018232","18","29428"
"T046579","43","65856"
"T005885","10","32161"
"N001632","17","16483"
"T039834","25","29045"
"T000256","5","4124"
"T102910","60","168597"
"N029780","7","116921"
"W002925","17","66213"
"T154542","41","172488"
"T140774","47","87390"
"T012957","12","16488"
"T107665","3","50775"
"W020490","96","135207"
"N005403","10","66579"
"T127483","16","18270"
"N035342","48","345511"
"T090790","7","16547"
"T154545","71","212876"
"T177318","5","11026"
"N006261","7","67431"
"P002719","42","266379"
"N017987","37","175571"
"T169583","17","16448"
"N016617","15","42023"
"P002031","31","97281"
"P003137","77","121508"
"T154545","45","237735"
"T124295","56","273593"
"N034459","9","29315"
"N027052","11","11038"
"N015725","16","86691"
"T116991","11","16547"
"N005924","19","48067"
"W029677","28","24439"
"W013562","77","96337"
"T111010","21","65572"
"T147415","52","171936"
"T138894","4","2671"
"T120295","7","7347"
"T146510","299","495509"
"T005866","10","32603"
"T123963","9","42695"
"T110611","30","72323"
"T163992","17","29198"
"P006031","34","179832"
"T004840","60","65971"
"T076496","9","11000"
"T154544","102","169875"
"T184730","26","66055"
"T102199","3","18645"
"T041511","19","44876"
"T121323","12","50668"
"T132173","6","118990"
"T084423","3","21823"
"T086150","3","12382"
"T012299","9","8395"
"N036275","11","17450"
"T002064","7","7850"
"T003163","6","4816"
"N016052","83","186234"
"N012676","13","23179"
"N010613","10","12510"
"T075896","6","27276"
"T133958","106","191598"
"T020388","12","16581"
"T088372","22","87684"
"T123917","5","92474"
"T147860","12","42929"
"T137103","15","12931"
"T005127","18","11227"
"T084029","4","7337"
"T052082","12","29199"
"T046790","7","7643"
"N018978","3","16497"
"N014368","35","69288"
"T130682","30","76590"
"T165875","9","58737"
"T043955","47","29652"
"N008886","6","73133"
"T062612","27","67726"
"T012971","21","22289"
"T136095","4","27637"
"W028931","10","21995"
"T048196","5","7345"
"W014686","39","65763"
"T038043","7","5413"
"T042377","6","15902"
"T127792","213","262291"
"T098546","31","121191"
"T185989","9","73243"
"T149892","15","23477"
"T141134","19","86593"
"N024525","8","32413"
"T093976","122","85658"
"W028929","4","23277"
"T085468","29","66968"
"N000979","16","89410"
"T145739","32","115485"
"T138955","67","73547"
"T074628","26","52576"
"T012958","4","17865"
"T052995","9","23498"
"T002847","8","22778"
"N018040","10","29191"
"T193720","18","122203"
"T046594","4","10678"
"P002670","5","16414"
"N019918","6","1858"
"T116357","4","16635"
"T049352","8","10549"
"W028162","11","117064"
"N034519","10","23285"
"N012239","12","8639"
"T095380","62","102631"
"T107741","34","67046"
"T165261","4","10553"
"T139449","11","88319"
"W029495","3","47604"
"N004626","22","126304"
"T110322","8","92619"
"N018661","5","42767"
"T101515","90","1051575"
"T135750","4","70369"
"T055009","3","30690"
"T111519","9","46542"
"T146096","7","65927"
"T091115","8","66967"
"T085430","29","66006"
"T113802","9","66373"
"T021817","10","65687"
"T144353","5","39706"
"T146150","56","88174"
"W036929","20","66708"
"T080193","37","123769"
"T057411","8","31094"
"T144147","39","174573"
"T073050","39","117905"
"N010808","17","44075"
"T109302","25","116616"
"T091202","13","176670"
"T102176","27","68338"
"T081840","4","349771"
"T046358","6","10728"
"N012308","7","45089"
"T081818","7","73928"
"T114403","10","478630"
"T076080","7","130685"
"T039714","135","479753"
"T100446","14","98225"
"N001634","5","8426"
"T154285","17","1144784"
"T059023","9","42426"
"T153498","5","65903"
"N012773","4","121745"
"T102175","8","16513"
"N019120","5","116847"
"T146097","3","42383"
"T094121","4","124706"
"N018146","16","87137"
"T119505","17","86246"
"P002925","10","66482"
"T118939","5","88379"
"P002572","18","119525"
"N033258","39","69713"
"N016941","44","285051"
"T038511","40","42166"
"T186889","41","85821"
"T107340","24","127191"
"T200747","23","116695"
"T146951","13","87010"
"T080352","15","29235"
"T145903","18","122155"
"T138428","81","262484"
"T090437","7","122484"
"T056090","9","88626"
"T109334","8","43438"
"T119363","36","117701"
"T049207","3","5772"
"N022040","14","65699"
"T098191","29","117295"
"T070674","11","13092"
"N015693","28","530092"
"T078977","53","102426"
"T135919","36","88925"
"T140787","61","262420"
"T121677","29","98342"
"T145338","137","351130"
"N006673","3","21938"
"T133041","19","82017"
"N029529","18","128736"
"T106230","53","119807"
"T119122","7","66172"
"T111233","14","22916"
"T071137","15","87337"
"T099355","3","14705"
"T061467","9","30253"
"T144044","38","266480"
"T121786","38","118312"
"T105262","24","85685"
"T030757","5","17903"
"T138169","16","66898"
"T097133","23","65702"
"T145260","8","86231"
"T091573","20","117599"
"T103955","3","10662"
"T195329","10","68488"
"T144569","4","124425"
"T139588","12","119520"
"T135771","31","87477"
"T096524","35","43056"
"T117715","40","85690"
"T177160","58","88540"
"T045211","20","170811"
"T114399","13","29275"
"T102206","35","84919"
"N025860","6","67587"
"T061240","8","90529"
"T130819","4","33730"
"T059647","6","39939"
"T098245","56","129523"
"T011210","24","168943"
"P002572","37","266565"
"T118939","10","92944"
"P002572","35","266725"
"N020708","5","7818"
"N031376","9","23218"
"T108610","8","7606"
"T123221","33","87170"
"T011043","7","24613"
"T110983","19","76154"
"T127792","221","173407"
"T065010","9","16497"
"T100297","43","89920"
"T129173","19","43142"
"P002028","69","511753"
"N013085","6","31693"
"T130681","76","117056"
"W029685","126","342569"
"T169585","6","7345"
"T078993","3","29707"
"T136099","4","4136"
"N003137","20","171261"
"T144095","175","262387"
"N010158","14","8035"
"T147415","23","168297"
"T125368","4","34446"
"N004117","8","21399"
"T096871","13","16484"
"N009550","9","10549"
"T072788","20","31397"
"T160848","111","584317"
"T165099","7","6754"
"T154424","8","29734"
"T079573","12","85859"
"N020106","3","30685"
"P000142","47","170441"
"T144962","8","30645"
"T113022","14","30120"
"T077714","5","12350"
"T190445","15","86712"
"T144855","33","192929"
"T032168","40","65600"
"N014855","37","267710"
"T056418","20","29256"
"T145593","21","71384"
"T110402","64","95678"
"T175681","3","5434"
"N061090","42","73596"
"T092109","54","169743"
"T087675","12","22812"
"T096152","6","11024"
"N012562","25","65944"
"T128124","9","29007"
"N026168","14","29632"
"T147682","27","47488"
"T112859","15","30637"
"T032730","22","46091"
"N016756","5","10589"
"W020715","12","16458"
"T146411","65","278557"
"T126275","70","201568"
"N022146","7","27024"
"T084464","5","4209"
"T110883","28","67417"
"T101795","4","43054"
"T001960","4","7468"
"N016626","32","31466"
"T080528","21","87442"
"T098888","89","265102"
"N006482","116","94497"
"T147415","84","168634"
"T002119","3","10800"
"N014855","37","268866"
"T094381","10","29219"
"T155773","19","87591"
"T102460","20","42106"
"T082419","15","21483"
"T037850","5","12069"
"N023677","9","10549"
"T147415","92","171032"
"T049915","16","10875"
"T180973","18","89056"
"N000143","10","68819"
"W011764","7","17476"
"T153772","116","120264"
"T145739","86","168883"
"T032738","3","16468"
"T133958","67","121321"
"W020660","5","12356"
"T160848","81","687639"
"T048002","20","42144"
"T043723","37","42411"
"N001491","6","16453"
"W028865","61","171512"
"N022034","16","36978"
"T186334","12","7398"
"T153298","58","265685"
"T149360","15","89309"
"T145740","103","276777"
"T057401","3","5519"
"T091664","102","172624"
"T163693","13","16512"
"N032651","8","42378"
"T108456","22","69548"
"T057420","24","45236"
"T163653","10","11924"
"T121883","40","71375"
"T109327","22","11234"
"T141134","48","133340"
"T109519","34","30692"
"N015035","39","58522"
"T133958","80","265247"
"N017987","23","173190"
"W002939","8","16532"
"T046334","11","5415"
"T106377","38","66652"
"T108726","26","117104"
"T153168","31","22787"
"N005626","20","31076"
"T109657","9","29255"
