"metadata_ESTCID","Freq","TotalLength"
"T140214","12","7321"
"T069568","8","42683"
"T119887","7","65966"
"N026163","6","42353"
"W021329","20","66663"
"N000081","6","22481"
"T175930","15","88822"
"T121658","40","91297"
"T147520","9","65664"
"T095381","27","117760"
"T083502","104","89326"
"T071963","33","90304"
"T037971","10","16448"
"T095382","68","102666"
"T105949","8","48844"
"T138374","31","66031"
"T117828","24","50133"
"T134120","11","12266"
"N018907","8","42110"
"T094278","105","86219"
"T185848","12","48293"
"T051439","5","1052"
"T055040","20","29370"
"T117698","9","119405"
"T058982","18","129096"
"N032232","11","7817"
"T180110","4","4154"
"T178296","8","44307"
"N004213","4","14662"
"T138192","32","66738"
"N008950","24","58668"
"T109812","23","94026"
"T200931","30","274356"
"T102253","17","73094"
"N007987","11","121382"
"T133708","14","44012"
"T083247","41","116749"
"T030412","5","16559"
"T146035","16","67081"
"T071365","45","71975"
"T062150","11","42108"
"N005623","52","16425"
"T083793","7","10549"
"T001553","8","17035"
"T134076","33","70275"
"T084582","7","16553"
"T208248","5","16448"
"T052084","11","29211"
"T136428","35","484926"
"T013039","8","17935"
"N050173","72","268436"
"N046316","10","5420"
"T035524","8","16657"
"T109081","14","21820"
"T155101","53","127162"
"T108725","6","5393"
"T136311","10","16747"
"T030980","8","5413"
"T129027","8","29423"
"T062224","5","37058"
"T037761","55","49290"
"N014855","35","266550"
"N016614","52","43871"
"N041907","10","10572"
"T138372","26","66055"
"T160572","32","91484"
"T167984","10","21860"
"T143334","29","57590"
"T045102","7","5689"
"T144708","22","69716"
"T133099","14","66540"
"T128831","19","179039"
"T037962","10","16468"
"T175068","4","22463"
"N063077","14","51701"
"T128002","71","72790"
"T095567","37","34564"
"P003413","44","264103"
"T092097","4","47885"
"W028610","12","23294"
"T176193","9","90042"
"T128373","8","17380"
"T106498","17","17360"
"T106272","12","8076"
"W015760","5","6811"
"T143667","9","10566"
"N019971","42","84797"
"T090664","6","48043"
"T177345","19","22331"
"T031563","4","5377"
"T180973","16","88976"
"T056087","3","7211"
"T108587","4","7345"
"N019006","15","87905"
"T130681","81","117625"
"T108794","5","3122"
"N015701","15","69807"
"N020982","11","66309"
"T130497","9","33998"
"T100486","26","72321"
"N021010","60","68443"
"T183391","5","18807"
"T038462","6","7306"
"W016437","32","85672"
"T108584","33","69155"
